Star_ID,ID,Label,X,Y,Z,Luminosity,colorb_v,absmag,appmag,texnum,Distance (light-years),dcalc,plx,plxerr,vx,vy,vz,speed,hipnum,created_at,updated_at,constellation_id,constellation_name,constellation_galaxy
119989,119989,HIP77622 HD141795 Gli Eps Ser,15.6826,3.6643,14.3285,11.83454,0.071,2.04,3.71,1,70.27,1,46.39,1.6,-7.141,9.878,-15.778,19.937,77622,59:51.6,59:51.6,126,Serpens Caput,Ser
119522,119522,HIP77070 HD140573 Gli Alp Ser  Unukalhai,15.6358,3.9572,15.6186,34.71359,0.991,0.87,2.63,1,73.19,1,44.54,1.59,4.504,12.283,-7.518,15.089,77070,59:47.6,59:47.6,126,Serpens Caput,Ser
118833,118833,HIP76276 HD138917 Gli,40.8947,12.9666,47.9627,97.07291,0.266,-0.24,3.8,1,209.78,1,15.54,5.02,-38.552,-23.12,-18.67,48.676,76276,59:41.6,59:41.6,126,Serpens Caput,Ser
119654,119654,HIP77233 HD141003 Gli Bet Ser,28.2964,13.7888,34.8032,59.26975,0.095,0.29,3.65,1,152.98,1,21.31,4.04,14.73,6.497,-7.976,17.967,77233,59:48.6,59:48.6,126,Serpens Caput,Ser
120360,120360,HIP78072 HD142860 Gli Gam Ser,6.8751,3.6146,7.9589,2.76877,0.423,3.62,3.85,1,36.25,1,89.92,0.8,73.891,-11.034,8.827,75.23,78072,59:55.0,59:55.0,126,Serpens Caput,Ser
119846,119846,HIP77450 HD141477 Gli Kap Ser,61.4504,35.6184,79.8089,204.85579,1.478,-1.05,4.09,1,348.29,1,9.36,8.65,7.303,-46.958,-1.415,47.543,77450,59:50.4,59:50.4,126,Serpens Caput,Ser
97764,97764,HIP51437 HD90994 Gli Bet Sex,-29.2919,-67.0938,76.2538,80.57823,-0.083,-0.04,5.08,1,344.61,1,9.46,12.26,-18.666,-23.147,0.107,29.736,51437,56:27.3,56:27.3,127,sextant,Sex
96204,96204,HIP49641 HD87887 Gli Alp Sex,-31.6009,-57.267,59.0296,97.27656,0.021,-0.25,4.48,1,287.22,1,11.35,9.6,-11.118,-7.585,-1.89,13.59,49641,56:13.0,56:13.0,127,sextant,Sex
95161,95161,HIP48437 HD85558 Gli Gam Sex,-27.446,-60.4066,45.0399,46.80228,0.071,0.55,5.07,1,261.43,1,12.47,8.34,-21.076,-30.435,-6.765,37.634,48437,56:03.3,56:03.3,127,sextant,Sex
75832,75832,HIP25428 HD35497 Gli Bet Tau  El Nath,-40.0664,1.4034,-2.6242,274.12604,-0.056,-1.37,1.65,1,130.98,1,24.89,3.54,-26.782,-25.85,-14.181,39.832,25428,52:49.7,52:49.7,128,the horns,Tau
71920,71920,HIP20889 HD28305 Gli Eps Tau  Ain,-44.6445,1.8742,-16.1961,67.90605,0.902,0.15,3.53,1,154.94,1,21.04,3.9,-47.924,-19.118,-1.561,51.62,20889,52:12.9,52:12.9,128,the horns,Tau
71538,71538,HIP20455 HD27697 Gli Del1 Tau,-43.5215,1.5083,-17.6019,53.16779,0.82,0.41,3.77,1,153.12,1,21.29,4.37,-47.47,-18.212,-2.343,50.898,20455,52:09.3,52:09.3,128,the horns,Tau
71313,71313,HIP20205 HD27371 Gli Gam Tau,-43.209,0.6912,-19.0738,60.05626,0.82,0.28,3.65,1,153.99,1,21.17,5.53,-46.79,-19.519,-1.412,50.718,20205,52:07.1,52:07.1,128,the horns,Tau
71925,71925,HIP20894 HD28319 Gli The2 Tau,-42.3526,-0.2567,-17.1208,70.71449,0.192,0.1,3.4,1,148.93,1,21.89,3.79,-46.635,-18.99,-1.812,50.386,20894,52:13.0,52:13.0,128,the horns,Tau
72399,72399,HIP21421 HD29139 Gli Alp Tau  Aldebaran,-18.7277,-0.3175,-6.9092,138.83469,1.137,-0.63,0.87,1,65.08,1,50.09,1.9,-60.643,-16.341,-27.015,68.369,21421,52:17.4,52:17.4,128,the horns,Tau
76682,76682,HIP26451 HD37202 Gli Zet Tau,-126.6329,-12.6089,-12.5581,823.35382,-0.138,-2.56,2.97,1,416.88,1,7.82,13.04,-21.157,-10.76,-5.827,24.44,26451,52:59.2,52:59.2,128,the horns,Tau
71313,71313,HIP20205 HD27371 Gli Gam Tau,-43.209,0.6912,-19.0738,60.05626,0.82,0.28,3.65,1,153.99,1,21.17,5.53,-46.79,-19.519,-1.412,50.718,20205,52:07.1,52:07.1,129,the front,Tau
70016,70016,HIP18724 HD25204 Gli Lam Tau,-98.8732,2.8106,-55.6787,432.56171,-0.167,-1.87,3.41,1,370.03,1,8.81,11.24,-12.241,-0.549,-14.64,19.091,18724,51:54.1,51:54.1,129,the front,Tau
67712,67712,HIP16083 HD21364 Gli Xi Tau,-53.9301,5.6534,-41.2299,116.024,-0.005,-0.44,3.73,1,222.07,1,14.68,6.88,-29.62,-16.362,-14.08,36.651,16083,51:32.9,51:32.9,129,the front,Tau
67558,67558,HIP15900 HD21120 Gli Omi Tau,-50.7257,5.226,-40.0652,117.44413,0.82,-0.45,3.61,1,211.41,1,15.42,8.3,22.054,0.881,-21.069,30.513,15900,51:31.5,51:31.5,129,the front,Tau
130911,130911,HIP90568 HD169767 Gli Zet Tel,36.2785,-9.165,-11.2138,27.13439,0.82,1.14,4.1,1,127.34,1,25.6,3.05,-0.635,-4.046,-31.353,31.619,90568,01:33.2,01:33.2,130,scope,Tel
130784,130784,HIP90422 HD169467 Gli Alp Tel,72.3444,-14.5016,-20.0248,182.29909,-0.167,-0.93,3.49,1,249.24,1,13.08,5.43,16.023,-12.657,-2.129,20.53,90422,01:32.2,01:32.2,130,scope,Tel
129685,129685,HIP89112 HD166063 Gli Eps Tel,119.3505,-26.4675,-27.5382,189.66808,0.706,-0.97,4.52,1,408.52,1,7.98,9.52,-7.117,-10.683,6.328,14.312,89112,01:22.0,01:22.0,130,scope,Tel
61377,61377,HIP8796 HD11443 Gli Alp Tri  Mothallah,-12.5937,11.0863,-10.2434,12.85513,0.423,1.95,3.42,1,64.08,1,50.87,1.61,6.292,-14.111,-12.719,20.012,8796,50:23.4,50:23.4,130,scope,Tel
62459,62459,HIP10064 HD13161 Gli Bet Tri,-26.6263,21.9119,-16.2254,71.1332,0.144,0.09,3,1,124.24,1,26.24,2.93,-32.009,-10.009,-5.343,33.96,10064,50:33.6,50:33.6,130,scope,Tel
62976,62976,HIP10670 HD14055 Gli Gam Tri,-25.828,19.7117,-15.6471,24.66608,0.046,1.24,4.03,1,117.56,1,27.73,3.03,-14.934,-1.489,-10.499,18.316,10670,50:38.3,50:38.3,130,scope,Tel
123957,123957,HIP82273 HD150798 Gli Alp TrA  Atria,96.2283,-76.4459,-33.5257,2169.00586,0.991,-3.62,1.91,1,415.29,1,7.85,8.03,12.326,-4.968,-14.875,19.947,82273,00:29.0,00:29.0,131,triangle,TrA
120262,120262,HIP77952 HD141891 Gli Bet TrA,9.5961,-7.5389,-1.6116,8.67881,0.317,2.38,2.83,1,40.13,1,81.24,0.76,11.324,-24.346,-0.095,26.851,77952,59:54.0,59:54.0,131,triangle,TrA
117699,117699,HIP74946 HD135382 Gli Gam TrA,39.5471,-38.5766,-9.2942,173.27008,0.046,-0.87,2.87,1,182.63,1,17.85,2.91,-6.343,-16.234,7.4,18.935,74946,59:30.7,59:30.7,131,triangle,TrA
148046,148046,HIP110838 HD212581 Gli Del Tuc,46.0638,-33.623,-58.7813,81.76522,-0.03,-0.06,4.51,1,266.99,1,12.21,5.16,-21.207,-5.967,-16.242,27.371,110838,04:34.4,04:34.4,132,toucan,Tuc
147429,147429,HIP110130 HD211416 Gli Alp Tuc,35.395,-20.2535,-45.2324,204.76405,1.038,-1.05,2.87,1,198.54,1,16.42,3.59,48.44,-16.629,-27.414,58.091,110130,04:28.0,04:28.0,132,toucan,Tuc
151552,151552,HIP114996 HD219571 Gli Gam Tuc,10.306,-7.4057,-18.0029,9.54747,0.291,2.28,3.99,1,71.81,1,45.4,1.34,7.839,-0.251,-8.431,11.515,114996,05:09.2,05:09.2,132,toucan,Tuc
55930,55930,HIP2484 HD2884 Gli Bet1 Tuc,15.0638,-20.1519,-34.6568,25.67002,-0.005,1.2,4.36,1,139.61,1,23.35,2.23,-4.8,-22.511,-20.253,30.659,2484,49:29.9,49:29.9,132,toucan,Tuc
55183,55183,HIP1599 HD1581 Gli Zet Tuc,3.2865,-4.1574,-6.7637,1.16478,0.509,4.56,4.23,1,28.01,1,116.38,0.55,-79.613,-8.385,15.101,81.465,1599,49:22.8,49:22.8,132,toucan,Tuc
154421,154421,HIP118322 HD224686 Gli Eps Tuc,47.989,-54.6239,-88.8524,163.668,-0.005,-0.81,4.49,1,374.28,1,8.71,6.54,-14.147,-24.092,-20.155,34.45,118322,05:42.0,05:42.0,132,toucan,Tuc
111261,111261,HIP67301 HD120315 Gli Eta UMa  Alkaid,-2.3922,12.6662,28.0541,134.64125,-0.167,-0.6,1.85,1,100.65,1,32.39,2.28,-11.262,-18.004,-7.022,22.367,67301,58:32.4,58:32.4,133,the dipper,UMa
109644,109644,HIP65378 HD116656 Gli Zet1 UMa  Mizar,-4.4768,10.49,21.0754,57.16145,0.071,0.33,2.23,1,78.12,1,41.73,1.46,13.539,4.522,-5.011,15.128,65378,58:17.8,58:17.8,133,the dipper,UMa
107564,107564,HIP62956 HD112185 Gli Eps UMa  Alioth,-6.3738,10.129,21.7372,94.49088,0.021,-0.21,1.76,1,80.89,1,40.3,1.54,14.106,2.857,-7.691,16.319,62956,57:56.8,57:56.8,133,the dipper,UMa
104837,104837,HIP59774 HD106591 Gli Del UMa  Megrez,-8.5935,9.3562,21.4954,22.74024,0.095,1.33,3.32,1,81.4,1,40.05,1.5,15.362,1.465,-10.726,18.793,59774,57:32.9,57:32.9,133,the dipper,UMa
103328,103328,HIP58001 HD103287 Gli Gam UMa  Phecda,-9.5242,7.7567,22.5149,55.47451,0.021,0.36,2.41,1,83.61,1,38.99,1.74,16.253,2.873,-9.285,18.938,58001,57:19.5,57:19.5,133,the dipper,UMa
99864,99864,HIP53910 HD95418 Gli Bet UMa  Merak,-12.0503,7.1931,19.8974,53.32743,0.046,0.41,2.34,1,79.38,1,41.07,1.46,14.432,2.439,-8.568,16.96,53910,56:46.9,56:46.9,133,the dipper,UMa
99989,99989,HIP54061 HD95689 Gli Alp UMa  Dubhe,-19.0104,14.4046,29.4633,210.59615,0.451,-1.08,1.81,1,123.58,1,26.38,2.01,-17.354,-16.061,-12.759,26.868,54061,56:48.2,56:48.2,133,the dipper,UMa
99989,99989,HIP54061 HD95689 Gli Alp UMa  Dubhe,-19.0104,14.4046,29.4633,210.59615,0.451,-1.08,1.81,1,123.58,1,26.38,2.01,-17.354,-16.061,-12.759,26.868,54061,56:48.2,56:48.2,134,front body,UMa
93682,93682,HIP46733 HD81937 Gli 23UMa,-15.0532,8.4683,15.4119,14.42223,0.266,1.83,3.65,1,75.46,1,43.2,1.48,16.799,-0.742,-0.213,16.817,46733,55:49.6,55:49.6,134,front body,UMa
89337,89337,HIP41704 HD71369 Gli Omi UMa  Muscida,-41.9068,18.6793,32.639,112.49004,0.671,-0.4,3.35,1,183.56,1,17.76,3.66,-51.34,-13.022,-10.71,54.037,41704,54:56.7,54:56.7,134,front body,UMa
95060,95060,HIP48319 HD84999 Gli Ups UMa,-22.2506,10.7039,25.1902,29.7094,0.266,1.04,3.78,1,114.99,1,28.35,2.36,-63.425,-18.754,0.739,66.144,48319,56:02.3,56:02.3,134,front body,UMa
99864,99864,HIP53910 HD95418 Gli Bet UMa  Merak,-12.0503,7.1931,19.8974,53.32743,0.046,0.41,2.34,1,79.38,1,41.07,1.46,14.432,2.439,-8.568,16.96,53910,56:46.9,56:46.9,134,front body,UMa
95060,95060,HIP48319 HD84999 Gli Ups UMa,-22.2506,10.7039,25.1902,29.7094,0.266,1.04,3.78,1,114.99,1,28.35,2.36,-63.425,-18.754,0.739,66.144,48319,56:02.3,56:02.3,135,front leg,UMa
93786,93786,HIP46853 HD82328 Gli The UMa,-9.1251,2.3668,9.6441,7.61689,0.423,2.52,3.17,1,43.96,1,74.15,1,-64.631,-31.894,-18.662,74.449,46853,55:50.6,55:50.6,135,front leg,UMa
91431,91431,HIP44127 HD76644 Gli Iot UMa  Talitha Borealis,-10.9526,1.6346,9.5713,9.39516,0.192,2.29,3.12,1,47.72,1,68.32,1.16,-31.329,-11.611,-14.871,36.571,44127,55:23.5,55:23.5,135,front leg,UMa
91738,91738,HIP44471 HD77327 Gli Kap UMa  Talitha Australis,-96.1389,12.4401,86.1689,487.40646,0.046,-1.99,3.57,1,422.83,1,7.71,10.77,-29.654,-30.246,-6.032,42.785,44471,55:30.9,55:30.9,135,front leg,UMa
103328,103328,HIP58001 HD103287 Gli Gam UMa  Phecda,-9.5242,7.7567,22.5149,55.47451,0.021,0.36,2.41,1,83.61,1,38.99,1.74,16.253,2.873,-9.285,18.938,58001,57:19.5,57:19.5,136,rear left leg,UMa
102818,102818,HIP57399 HD102224 Gli Chi UMa,-21.4662,12.2348,54.7819,93.69003,0.902,-0.2,3.69,1,195.91,1,16.64,3.61,-33.668,-12.203,-23.157,42.646,57399,57:14.8,57:14.8,136,rear left leg,UMa
100981,100981,HIP55219 HD98262 Gli Nu UMa  Alula Borealis,-45.3235,-8.586,120.6832,520.61676,1.038,-2.07,3.49,1,421.19,1,7.74,10.21,-13.553,9.533,-23.383,28.659,55219,56:57.6,56:57.6,136,rear left leg,UMa
102818,102818,HIP57399 HD102224 Gli Chi UMa,-21.4662,12.2348,54.7819,93.69003,0.902,-0.2,3.69,1,195.91,1,16.64,3.61,-33.668,-12.203,-23.157,42.646,57399,57:14.8,57:14.8,137,rear right leg,UMa
100396,100396,HIP54539 HD96833 Gli Psi UMa,-19.6598,4.9736,40.1993,99.28941,0.946,-0.27,3,1,146.78,1,22.21,3.06,-9.837,-9.757,-5.024,14.738,54539,56:52.2,56:52.2,137,rear right leg,UMa
97215,97215,HIP50801 HD89758 Gli Mu UMa  Tania Australis,-42.2267,1.5462,63.5043,269.64639,1.416,-1.35,3.06,1,248.67,1,13.11,5.72,-11.721,4.758,-39.19,41.181,50801,56:22.2,56:22.2,137,rear right leg,UMa
96840,96840,HIP50372 HD89021 Gli Lam UMa  Tania Borealis,-23.5227,1.6982,33.7861,54.93642,0.071,0.38,3.45,1,134.32,1,24.27,3.26,-38.226,-13.15,-0.976,40.436,50372,56:18.7,56:18.7,137,rear right leg,UMa
63923,63923,HIP11767 HD8890 Gli Alp UMi  Polaris,-64.9796,98.9966,58.941,2212.8728,0.451,-3.64,1.97,1,431.22,1,7.56,6.35,-14.681,-30.278,-2.863,33.771,11767,50:48.3,50:48.3,138,bear,UMi
126951,126951,HIP85822 HD166205 Gli Del UMi  Yildun,-24.1431,43.0471,26.506,44.33264,0.046,0.61,4.35,1,182.63,1,17.85,2.69,-9.516,-9.682,-10.294,17.037,85822,00:56.2,00:56.2,138,bear,UMi
123796,123796,HIP82080 HD153751 Gli Eps UMi,-38.4716,82.5172,54.8101,181.47665,0.706,-0.92,4.21,1,346.44,1,9.41,7.12,4.081,-2.79,-14.277,15.109,82080,00:27.6,00:27.6,138,bear,UMi
119508,119508,HIP77055 HD142105 Gli Zet UMi,-36.094,86.369,67.1591,198.1347,0.095,-1.02,4.29,1,375.58,1,8.68,5.41,10.28,-2.646,-13.8,17.41,77055,59:47.4,59:47.4,138,bear,UMi
121852,121852,HIP79822 HD148048 Gli Eta UMi,-8.0348,22.9752,17.2507,7.23422,0.396,2.58,4.95,1,97.26,1,33.52,1.4,-33.905,-19.26,-14.938,41.757,79822,00:09.7,00:09.7,138,bear,UMi
117827,117827,HIP75097 HD137422 Gli Gam UMi  Pherkab,-35.2878,105.6888,96.3052,1062.3324,0.095,-2.84,3,1,480.12,1,6.79,6.77,-15.467,-10.241,-3.575,18.891,75097,59:31.9,59:31.9,138,bear,UMi
115705,115705,HIP72607 HD131873 Gli Bet UMi  Kochab,-11.3527,27.21,25.1835,173.41927,1.086,-0.87,2.07,1,126.41,1,25.79,2.02,-10.314,8.55,12.406,18.259,72607,59:13.1,59:13.1,138,bear,UMi
98862,98862,HIP52727 HD93497 Gli Mu Vel,7.9093,-34.1867,5.2896,82.05745,0.706,-0.06,2.69,1,115.68,1,28.18,1.74,13.994,-11.637,4.394,18.723,52727,56:37.9,56:37.9,139,sail,Vel
95448,95448,HIP48774 HD86440 Gli Phi Vel,75.2578,-457.2701,0.8516,6515.59668,-0.11,-4.81,3.52,1,1510.76,2,1.69,29.59,-22.812,-12.054,-16.578,30.667,48774,56:06.0,56:06.0,139,sail,Vel
92987,92987,HIP45941 HD81188 Gli Kap Vel  Markab Velorum,16.9068,-164.1057,-10.1981,2180.16406,-0.196,-3.62,2.47,1,538.84,1,6.05,7.93,-6.568,-14.273,-4.989,16.485,45941,55:43.4,55:43.4,139,sail,Vel
90392,90392,HIP42913 HD74956 Gli Del Vel,0.8794,-24.2319,-3.1366,78.44285,0.046,-0.01,1.93,1,79.71,1,40.9,0.93,5.55,-13.757,-1.4,14.9,42913,55:07.8,55:07.8,139,sail,Vel
87844,87844,HIP39953 HD68273 Gli Gam2 Vel,-32.0017,-253.404,-34.4686,10288.13281,-0.336,-5.31,1.75,1,840.21,1,3.88,13.66,-7.721,0.748,-3.941,8.701,39953,54:41.8,54:41.8,139,sail,Vel
89872,89872,HIP42312 HD73634 Gli,-51.2262,-366.9377,-7.3781,2419.57739,0.168,-3.73,4.11,1,1208.06,2,2.27,22.03,-17.066,-1.577,-10.825,20.271,42312,55:02.1,55:02.1,139,sail,Vel
90366,90366,HIP42884 HD74772 Gli,-9.0944,-69.4844,0.0566,91.44331,0.706,-0.18,4.05,1,228.45,1,14.27,3.78,-5.966,9.256,-4.72,11.981,42884,55:07.5,55:07.5,139,sail,Vel
92030,92030,HIP44816 HD78647 Gli Lam Vel  Suhail,-12.4436,-175.0923,8.6504,3074.50684,1.086,-3.99,2.23,1,572.93,1,5.69,9.31,-17.447,-7.073,-10.942,21.775,44816,55:34.1,55:34.1,139,sail,Vel
93610,93610,HIP46651 HD82434 Gli Psi Vel,-1.0334,-18.3507,2.5537,9.70473,0.317,2.26,3.6,1,60.49,1,53.89,1.3,-11.167,-5.433,-7.043,14.277,46651,55:49.0,55:49.0,139,sail,Vel
96690,96690,HIP50191 HD88955 Gli,2.3265,-30.7625,6.4914,22.25019,0.071,1.36,3.85,1,102.77,1,31.72,1.73,-20.356,-4.344,-10.347,23.244,50191,56:17.4,56:17.4,139,sail,Vel
98239,98239,HIP51986 HD92139 Gli,5.0278,-25.7142,4.0883,15.88865,0.095,1.72,3.84,1,86.45,1,37.71,1.35,-9.957,-25.296,-5.001,27.641,51986,56:31.8,56:31.8,139,sail,Vel
115141,115141,HIP71957 HD129502 Gli Mu Vir,12.2636,-2.9327,13.7789,7.66732,0.317,2.51,3.87,1,60.89,1,53.54,1.77,31.616,-12.26,5.422,34.341,71957,59:07.8,59:07.8,140,legs and body,Vir
113263,113263,HIP69701 HD124850 Gli Iot Vir  Syrma,12.4433,-5.093,16.6424,8.36802,0.451,2.42,4.07,1,69.75,1,46.74,1.86,37.388,-33.876,21.031,54.66,69701,58:50.7,58:50.7,140,legs and body,Vir
113022,113022,HIP69427 HD124294 Gli Kap Vir,41.2855,-20.5707,50.6962,77.60495,1.038,0,4.18,1,223.44,1,14.59,6.51,-33.631,34.824,-12.422,49.98,69427,58:48.5,58:48.5,140,legs and body,Vir
109726,109726,HIP65474 HD116658 Gli Alp Vir  Spica,36.5809,-35.1877,62.3341,2034.03906,-0.226,-3.55,0.98,1,262.06,1,12.44,6.91,0,0,0,0,65474,58:18.7,58:18.7,140,legs and body,Vir
108670,108670,HIP64238 HD114330 Gli The Vir,45.8058,-51.9248,106.7344,222.41028,0.046,-1.14,4.38,1,414.76,1,7.86,14.12,-7.683,-26.424,3.19,27.703,64238,58:08.4,58:08.4,140,legs and body,Vir
106710,106710,HIP61941 HD110379 Gli Gam Vir,2.6507,-5.0196,10.3793,8.7092,0.266,2.38,2.74,1,38.57,1,84.53,1.4,-36.242,-7.282,-19.952,42.007,61941,57:49.4,57:49.4,140,legs and body,Vir
107679,107679,HIP63090 HD112300 Gli Del Vir  Auva,14.524,-20.3499,56.8157,131.76765,1.609,-0.57,3.39,1,202.36,1,16.11,5.46,-111.75,-88.241,1.16,142.393,63090,57:57.9,57:57.9,140,legs and body,Vir
110380,110380,HIP66249 HD118098 Gli Zet Vir  Heze,9.1129,-6.3226,19.515,17.3902,0.095,1.62,3.38,1,73.18,1,44.55,2.02,-32.397,-10.759,-8.205,35.109,66249,58:24.5,58:24.5,140,legs and body,Vir
112274,112274,HIP68520 HD122408 Gli Tau Vir,31.8771,-12.0981,57.5995,70.68037,0.095,0.1,4.23,1,218.21,1,14.94,5.89,7.859,-0.625,-1.281,7.987,68520,58:41.8,58:41.8,140,legs and body,Vir
115372,115372,HIP72220 HD130109 Gli 109Vir,23.8346,-1.9677,31.3714,38.90846,0.021,0.75,3.73,1,128.6,1,25.35,3.43,-14.21,-16.733,5.539,22.641,72220,59:10.0,59:10.0,140,legs and body,Vir
108111,108111,HIP63608 HD113226 Gli Eps Vir  Vindemiatrix,5.9475,-6.5301,30.0779,55.26099,0.82,0.37,2.85,1,102.19,1,31.9,2.73,-38.901,-18.168,-13.293,44.946,63608,58:01.8,58:01.8,141,upper arm,Vir
107679,107679,HIP63090 HD112300 Gli Del Vir  Auva,14.524,-20.3499,56.8157,131.76765,1.609,-0.57,3.39,1,202.36,1,16.11,5.46,-111.75,-88.241,1.16,142.393,63090,57:57.9,57:57.9,141,upper arm,Vir
106710,106710,HIP61941 HD110379 Gli Gam Vir,2.6507,-5.0196,10.3793,8.7092,0.266,2.38,2.74,1,38.57,1,84.53,1.4,-36.242,-7.282,-19.952,42.007,61941,57:49.4,57:49.4,142,lower arm,Vir
105145,105145,HIP60129 HD107259 Gli Eta Vir  Zaniah,10.4178,-35.3998,67.0913,126.50673,0.071,-0.53,3.89,1,249.62,1,13.06,6.43,-14.519,-20.475,4.606,25.52,60129,57:35.5,57:35.5,142,lower arm,Vir
103117,103117,HIP57757 HD102870 Gli Bet Vir  Zavijava,0.0484,-5.325,9.5111,3.37973,0.48,3.4,3.59,1,35.54,1,91.74,0.84,39.306,1.602,17.522,43.064,57757,57:17.6,57:17.6,142,lower arm,Vir
91662,91662,HIP44382 HD78045 Gli Alp Vol,8.1709,-36.2221,-8.5761,28.31864,-0.63,1.09,4,1,124.24,1,26.24,1.94,8.259,-25.057,-8.736,27.792,44382,55:30.0,55:30.0,143,fish,Vol
88999,88999,HIP41312 HD71878 Gli Bet Vol,5.6725,-31.3349,-9.0367,26.40576,0.991,1.17,3.77,1,107.91,1,30.21,1.49,9.741,-46.892,-21.436,52.472,41312,54:52.8,54:52.8,143,fish,Vol
87709,87709,HIP39794 HD68520 Gli Eps Vol,37.6,-182.7856,-62.6559,547.35944,-0.083,-2.12,4.35,1,641.73,1,5.08,11.02,-22.646,20.902,-15.638,34.558,39794,54:40.4,54:40.4,143,fish,Vol
85808,85808,HIP37504 HD63295 Gli Zet Vol,9.5648,-36.7972,-15.4809,35.04656,0.902,0.86,3.93,1,133.83,1,24.36,1.97,13.181,-43.258,-11.499,46.661,37504,54:23.2,54:23.2,143,fish,Vol
83371,83371,HIP34481 HD55865 Gli Gam2 Vol,7.9469,-38.8678,-17.698,45.05981,0.82,0.59,3.78,1,141.62,1,23.02,3,-5.624,14.692,13.233,20.557,34481,54:00.5,54:00.5,143,fish,Vol
83948,83948,HIP35228 HD57623 Gli Del Vol,29.4912,-184.4213,-78.0809,821.38385,0.423,-2.56,3.97,1,659.92,1,4.94,9.31,-0.691,-12.626,-8.867,15.444,35228,54:06.1,54:06.1,143,fish,Vol
134472,134472,HIP94827 HD180968 Gli 2Vul,367.7008,552.5591,56.357,2254.71167,-0.242,-3.66,5.46,1,2171.52,2,1.7,37.06,10.103,3.27,-8.178,13.403,94827,02:07.5,02:07.5,144,fox,Vul
135276,135276,HIP95771 HD183439 Gli Alp Vul,46.754,77.778,5.3953,107.45202,1.416,-0.35,4.44,1,296.36,1,11,6.18,20.097,-85.772,26.461,91.983,95771,02:16.3,02:16.3,144,fox,Vul
137038,137038,HIP97886 HD188260 Gli 13Vul,52.9163,96.5255,-3.4335,139.90338,0.008,-0.64,4.57,1,359.03,1,9.08,7.38,-36.614,-24.775,-0.86,44.216,97886,02:35.2,02:35.2,144,fox,Vul
